url,name,signature,description
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.seterr.html#numpy.seterr","numpy.seterr","numpy.seterr(all=None\, divide=None\, over=None\, under=None\, invalid=None)","Set how floating-point errors are handled."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.seterrcall.html#numpy.seterrcall","numpy.seterrcall","numpy.seterrcall(func)","Set the floating-point error callback function or log object."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.seterrobj.html#numpy.seterrobj","numpy.seterrobj","numpy.seterrobj(errobj)","Set the object that defines floating-point error handling."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.setxor1d.html#numpy.setxor1d","numpy.setxor1d","numpy.setxor1d(ar1\, ar2\, assume_unique=False)","Find the set exclusive-or of two arrays."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.shape.html#numpy.ma.shape","numpy.ma.shape","numpy.ma.shape(obj)","Return the shape of an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.shares_memory.html#numpy.shares_memory","numpy.shares_memory","numpy.shares_memory(a\, b\, max_work=None)","Determine if two arrays share memory"
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.sign.html#numpy.sign","numpy.sign","numpy.sign(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'sign'>","Returns an element-wise indication of the sign of a number."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.signbit.html#numpy.signbit","numpy.signbit","numpy.signbit(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'signbit'>","Returns element-wise True where signbit is set (less than zero)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.sin.html#numpy.sin","numpy.sin","numpy.sin(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'sin'>","Trigonometric sine\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.sinc.html#numpy.sinc","numpy.sinc","numpy.sinc(x)","Return the sinc function."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.sinh.html#numpy.sinh","numpy.sinh","numpy.sinh(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'sinh'>","Hyperbolic sine\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.size.html#numpy.ma.size","numpy.ma.size","numpy.ma.size(obj\, axis=None)","Return the number of elements along a given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.testing.decorators.skipif.html#numpy.testing.decorators.skipif","numpy.testing.decorators.skipif","numpy.testing.decorators.skipif(skip_condition\, msg=None)","Make function raise SkipTest exception if a given condition is true."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.slogdet.html#numpy.linalg.slogdet","numpy.linalg.slogdet","numpy.linalg.slogdet(a)","Compute the sign and (natural) logarithm of the determinant of an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.testing.decorators.slow.html#numpy.testing.decorators.slow","numpy.testing.decorators.slow","numpy.testing.decorators.slow(t)","Label a test as ‘slow’."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.soften_mask.html#numpy.ma.soften_mask","numpy.ma.soften_mask","numpy.ma.soften_mask(self) = <numpy.ma.core._frommethod object>","Force the mask to soft."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.solve.html#numpy.linalg.solve","numpy.linalg.solve","numpy.linalg.solve(a\, b)","Solve a linear matrix equation\, or system of linear scalar equations."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.sort.html#numpy.sort","numpy.sort","numpy.sort(a\, axis=-1\, kind=None\, order=None)","Return a sorted copy of an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.sort.html#numpy.ma.sort","numpy.ma.sort","numpy.ma.sort(a\, axis=-1\, kind=None\, order=None\, endwith=True\, fill_value=None)","Sort the array\, in-place"
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.sort_complex.html#numpy.sort_complex","numpy.sort_complex","numpy.sort_complex(a)","Sort a complex array using the real part first\, then the imaginary part."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.source.html#numpy.source","numpy.source","numpy.source(object\, output=<_io.TextIOWrapper name='<stdout>' mode='w' encoding='utf-8'>)","Print or write to a file the source code for a NumPy object."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.spacing.html#numpy.spacing","numpy.spacing","numpy.spacing(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'spacing'>","Return the distance between x and the nearest adjacent number."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.split.html#numpy.split","numpy.split","numpy.split(ary\, indices_or_sections\, axis=0)","Split an array into multiple sub-arrays."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.split.html#numpy.char.split","numpy.char.split","numpy.char.split(a\, sep=None\, maxsplit=None)","For each element in a\, return a list of the words in the string\, using sep as the delimiter string."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.splitlines.html#numpy.char.splitlines","numpy.char.splitlines","numpy.char.splitlines(a\, keepends=None)","For each element in a\, return a list of the lines in the element\, breaking at line boundaries."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.sqrt.html#numpy.sqrt","numpy.sqrt","numpy.sqrt(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'sqrt'>","Return the non-negative square-root of an array\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.square.html#numpy.square","numpy.square","numpy.square(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'square'>","Return the element-wise square of the input."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.squeeze.html#numpy.squeeze","numpy.squeeze","numpy.squeeze(a\, axis=None)","Remove single-dimensional entries from the shape of an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.squeeze.html#numpy.ma.squeeze","numpy.ma.squeeze","numpy.ma.squeeze(a\, axis=None)","Remove single-dimensional entries from the shape of an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.stack.html#numpy.ma.stack","numpy.ma.stack","numpy.ma.stack(*args\, **kwargs) = <numpy.ma.extras._fromnxfunction_seq object>","Join a sequence of arrays along a new axis. The axis parameter specifies the index of the new axis in the dimensions of the result. For example\, if axis=0 it will be the first dimension and if axis=-1 it will be the last dimension.  New in version 1.10.0.  "
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.stack.html#numpy.stack","numpy.stack","numpy.stack(arrays\, axis=0\, out=None)","Join a sequence of arrays along a new axis."
"https://docs.scipy.org/doc/numpy/user/basics.rec.html#numpy.lib.recfunctions.stack_arrays","numpy.lib.recfunctions.append_fields","numpy.lib.recfunctions.append_fields(base\, names\, data\, dtypes=None\, fill_value=-1\, usemask=True\, asrecarray=False)","Add new fields to an existing array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.startswith.html#numpy.char.startswith","numpy.char.startswith","numpy.char.startswith(a\, prefix\, start=0\, end=None)","Returns a boolean array which is True where the string element in a starts with prefix\, otherwise False."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.std.html#numpy.ma.std","numpy.ma.std","numpy.ma.std(self\, axis=None\, dtype=None\, out=None\, ddof=0\, keepdims=<no value>) = <numpy.ma.core._frommethod object>","Returns the standard deviation of the array elements along given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.std.html#numpy.std","numpy.std","numpy.std(a\, axis=None\, dtype=None\, out=None\, ddof=0\, keepdims=<no value>)","Compute the standard deviation along the specified axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.str_len.html#numpy.char.str_len","numpy.char.str_len","numpy.char.str_len(a)","Return len(a) element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.strip.html#numpy.char.strip","numpy.char.strip","numpy.char.strip(a\, chars=None)","For each element in a\, return a copy with the leading and trailing characters removed."
"https://docs.scipy.org/doc/numpy/user/basics.rec.html#numpy.lib.recfunctions.structured_to_unstructured","numpy.lib.recfunctions.append_fields","numpy.lib.recfunctions.append_fields(base\, names\, data\, dtypes=None\, fill_value=-1\, usemask=True\, asrecarray=False)","Add new fields to an existing array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.subtract.html#numpy.subtract","numpy.subtract","numpy.subtract(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'subtract'>","Subtract arguments\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.sum.html#numpy.ma.sum","numpy.ma.sum","numpy.ma.sum(self\, axis=None\, dtype=None\, out=None\, keepdims=<no value>) = <numpy.ma.core._frommethod object>","Return the sum of the array elements over the given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.sum.html#numpy.sum","numpy.sum","numpy.sum(a\, axis=None\, dtype=None\, out=None\, keepdims=<no value>\, initial=<no value>\, where=<no value>)","Sum of array elements over a given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.svd.html#numpy.linalg.svd","numpy.linalg.svd","numpy.linalg.svd(a\, full_matrices=True\, compute_uv=True\, hermitian=False)","Singular Value Decomposition."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.swapaxes.html#numpy.ma.swapaxes","numpy.ma.swapaxes","numpy.ma.swapaxes(self\, *args\, **params) a.swapaxes(axis1\, axis2) = <numpy.ma.core._frommethod object>","Return a view of the array with axis1 and axis2 interchanged. Refer to numpy.swapaxes for full documentation. "
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.swapaxes.html#numpy.swapaxes","numpy.swapaxes","numpy.swapaxes(a\, axis1\, axis2)","Interchange two axes of an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.swapcase.html#numpy.char.swapcase","numpy.char.swapcase","numpy.char.swapcase(a)","Return element-wise a copy of the string with uppercase characters converted to lowercase and vice versa."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.take.html#numpy.take","numpy.take","numpy.take(a\, indices\, axis=None\, out=None\, mode='raise')","Take elements from an array along an axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.take_along_axis.html#numpy.take_along_axis","numpy.take_along_axis","numpy.take_along_axis(arr\, indices\, axis)","Take values from the input array by matching 1d index and data slices."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.tan.html#numpy.tan","numpy.tan","numpy.tan(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'tan'>","Compute tangent element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.tanh.html#numpy.tanh","numpy.tanh","numpy.tanh(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'tanh'>","Compute hyperbolic tangent element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.tensordot.html#numpy.tensordot","numpy.tensordot","numpy.tensordot(a\, b\, axes=2)","Compute tensor dot product along specified axes."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.tensorinv.html#numpy.linalg.tensorinv","numpy.linalg.tensorinv","numpy.linalg.tensorinv(a\, ind=2)","Compute the ‘inverse’ of an N-dimensional array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.tensorsolve.html#numpy.linalg.tensorsolve","numpy.linalg.tensorsolve","numpy.linalg.tensorsolve(a\, b\, axes=None)","Solve the tensor equation a x = b for x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.distutils.misc_util.terminal_has_colors.html#numpy.distutils.misc_util.terminal_has_colors","numpy.distutils.misc_util.terminal_has_colors","numpy.distutils.misc_util.terminal_has_colors()",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.tile.html#numpy.tile","numpy.tile","numpy.tile(A\, reps)","Construct an array by repeating A the number of times given by reps."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.title.html#numpy.char.title","numpy.char.title","numpy.char.title(a)","Return element-wise title cased version of string or unicode."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.trace.html#numpy.ma.trace","numpy.ma.trace","numpy.ma.trace(self\, offset=0\, axis1=0\, axis2=1\, dtype=None\, out=None) a.trace(offset=0\, axis1=0\, axis2=1\, dtype=None\, out=None) = <numpy.ma.core._frommethod object>","Return the sum along diagonals of the array. Refer to numpy.trace for full documentation. "
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.trace.html#numpy.trace","numpy.trace","numpy.trace(a\, offset=0\, axis1=0\, axis2=1\, dtype=None\, out=None)","Return the sum along diagonals of the array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.translate.html#numpy.char.translate","numpy.char.translate","numpy.char.translate(a\, table\, deletechars=None)","For each element in a\, return a copy of the string where all characters occurring in the optional argument deletechars are removed\, and the remaining characters have been mapped through the given translation table."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.transpose.html#numpy.transpose","numpy.transpose","numpy.transpose(a\, axes=None)","Permute the dimensions of an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.transpose.html#numpy.ma.transpose","numpy.ma.transpose","numpy.ma.transpose(a\, axes=None)","Permute the dimensions of an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.trapz.html#numpy.trapz","numpy.trapz","numpy.trapz(y\, x=None\, dx=1.0\, axis=-1)","Integrate along the given axis using the composite trapezoidal rule."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.tri.html#numpy.tri","numpy.tri","numpy.tri(N\, M=None\, k=0\, dtype=<class 'float'>)","An array with ones at and below the given diagonal and zeros elsewhere."
